dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,cycles_n,cycles_cv_pct,implementation
27,yolov8_nano$dispatch_27_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,2.343083,ms,2343083.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,56234,4,1.28,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
28,yolov8_nano$dispatch_28_rvv_x60_add_s8_n6400,,,0.033833,ms,33833.333333,0,,k1,add_s8,n=6400,812,4,1.33,curated[rvv]/rvv_frm_rmm
29,yolov8_nano$dispatch_29_rvv_x60_cat4_c1_s8_N1xH10xW10xC_inputs64|64|64|64xC_total256,,,0.034958,ms,34958.333333,0,,k1,cat4_c1_s8,N=1;H=10;W=10;C_inputs=64|64|64|64;C_total=256,839,4,4.87,curated[rvv]/direct
30,yolov8_nano$dispatch_30_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH10xIW10xOC128xOH10xOW10xKH1xKW1xSH1xSW1xPH0xPW0,,,4.352458,ms,4352458.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=10;IW=10;OC=128;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,104459,4,0.3,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
31,yolov8_nano$dispatch_31_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH10xIW10xOC256xOH5xOW5xKH3xKW3xSH2xSW2xPH1xPW1,,,4.419208,ms,4419208.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=10;IW=10;OC=256;OH=5;OW=5;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,106061,4,0.25,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
32,yolov8_nano$dispatch_32_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH5xIW5xOC256xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,1.839500,ms,1839500.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=5;IW=5;OC=256;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,44148,4,0.8,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
34,yolov8_nano$dispatch_34_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH5xIW5xOC128xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,2.135000,ms,2135000.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=5;IW=5;OC=128;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,51240,4,2.24,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
35,yolov8_nano$dispatch_35_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH5xIW5xOC128xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,2.101125,ms,2101125.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=5;IW=5;OC=128;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,50427,4,0.78,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
36,yolov8_nano$dispatch_36_rvv_x60_add_s8_n3200,,,0.017333,ms,17333.333333,0,,k1,add_s8,n=3200,416,4,1.07,curated[rvv]/rvv_frm_rmm
37,yolov8_nano$dispatch_37_rvv_x60_cat3_c1_s8_N1xH5xW5xC_inputs128|128|128xC_total384,,,0.026125,ms,26125.000000,0,,k1,cat3_c1_s8,N=1;H=5;W=5;C_inputs=128|128|128;C_total=384,627,4,1.15,curated[rvv]/direct
38,yolov8_nano$dispatch_38_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC384xIH5xIW5xOC256xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,2.505583,ms,2505583.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=384;IH=5;IW=5;OC=256;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,60134,4,0.79,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
39,yolov8_nano$dispatch_39_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH5xIW5xOC128xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,0.947208,ms,947208.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=5;IW=5;OC=128;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,22733,4,1.43,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
