graph_iter,dispatch_key,dispatch_id,ordinal,total,job_name,module_name,target,vmfb_path,planned_start_us,eligible_us,submit_us,complete_us,residency_us,dep_slip_us,planned_duration_us,ready_us,start_us,end_us,queue_delay_us,run_us,total_latency_us,cores,observed_cpu_start,observed_cpu_end
0,mlp6_dispatch_4,4,1,1,mlp6,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,60259,61031,61096,61164,133,772,64,61031,61096,61164,65,68,905,0,0,0
0,dronet1_dispatch_8,8,1,1,dronet1,dronet$async_dispatch_8_embedded_elf_riscv_64_dronet$async_dispatch_8_conv_64x7x7x32x3x3_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_8_embedded_elf_riscv_64_benchmark.vmfb,60259,60740,61073,63469,2729,481,2326,60740,61073,63469,333,2396,3210,0+1+2+3,4,4
0,dronet2_dispatch_0,0,1,1,dronet2,dronet$async_dispatch_0_embedded_elf_riscv_64_dronet$async_dispatch_0_elementwise_3x112x112_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,66600,66600,66603,67002,402,0,248,66600,66603,67002,3,399,402,0+1+2+3,0,0
0,dronet1_dispatch_9,9,1,1,dronet1,dronet$async_dispatch_9_embedded_elf_riscv_64_dronet$async_dispatch_9_conv_64x7x7x64x3x3_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_9_embedded_elf_riscv_64_benchmark.vmfb,62584,63469,63537,67825,4356,885,4241,63469,63537,67825,68,4288,5241,0+1+2+3,4,4
0,dronet1_dispatch_10,10,1,1,dronet1,dronet$async_dispatch_10_embedded_elf_riscv_64_dronet$async_dispatch_10_reduction_64x7x7x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_10_embedded_elf_riscv_64_benchmark.vmfb,66825,67825,67857,68126,301,1000,208,67825,67857,68126,32,269,1301,0+1+2+3,4,4
0,dronet1_dispatch_11,11,1,1,dronet1,dronet$async_dispatch_11_embedded_elf_riscv_64_dronet$async_dispatch_11_elementwise_64x7x7_i8xf32xi8,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_11_embedded_elf_riscv_64_benchmark.vmfb,67033,68126,70003,70250,2124,1093,206,68126,70003,70250,1877,247,3217,0,0,0
0,dronet1_dispatch_12,12,1,1,dronet1,dronet$async_dispatch_12_embedded_elf_riscv_64_dronet$async_dispatch_12_conv_128x4x4x64x3x3_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_12_embedded_elf_riscv_64_benchmark.vmfb,67239,70250,70319,72955,2705,3011,2618,70250,70319,72955,69,2636,5716,0+1+2+3,0,0
0,mlp7_dispatch_0,0,1,1,mlp7,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,70000,70000,73031,73143,3143,0,63,70000,73031,73143,3031,112,3143,0,0,0
0,mlp7_dispatch_1,1,1,1,mlp7,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,70063,73143,73181,73259,116,3080,66,73143,73181,73259,38,78,3196,0,0,0
0,dronet1_dispatch_13,13,1,1,dronet1,dronet$async_dispatch_13_embedded_elf_riscv_64_dronet$async_dispatch_13_conv_128x4x4x128x3x3_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_13_embedded_elf_riscv_64_benchmark.vmfb,70259,72955,73086,77991,5036,2696,4855,72955,73086,77991,131,4905,7732,0+1+2+3,4,4
0,mlp7_dispatch_2,2,1,1,mlp7,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,70129,73259,78040,78151,4892,3130,65,73259,78040,78151,4781,111,8022,0,4,4
0,mlp7_dispatch_3,3,1,1,mlp7,mlp$async_dispatch_3_embedded_elf_riscv_64_mlp$async_dispatch_3_matmul_1x2x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,70194,78151,78181,78262,111,7957,65,78151,78181,78262,30,81,8068,0+1,4,4
0,dronet1_dispatch_14,14,1,1,dronet1,dronet$async_dispatch_14_embedded_elf_riscv_64_dronet$async_dispatch_14_reduction_128x4x4x64_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_14_embedded_elf_riscv_64_benchmark.vmfb,75114,77991,78062,78597,606,2877,410,77991,78062,78597,71,535,3483,0+1+2+3,0,0
0,mlp7_dispatch_4,4,1,1,mlp7,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,70259,78262,78636,78735,473,8003,64,78262,78636,78735,374,99,8476,0,0,0
0,dronet1_dispatch_15,15,1,1,dronet1,dronet$async_dispatch_15_embedded_elf_riscv_64_dronet$async_dispatch_15_elementwise_2048_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_15_embedded_elf_riscv_64_benchmark.vmfb,75524,78597,78755,78892,295,3073,116,78597,78755,78892,158,137,3368,0+1,0,0
0,dronet1_dispatch_16_1,16,1,1,dronet1,dronet$async_dispatch_16_embedded_elf_riscv_64_dronet$async_dispatch_16_matmul_1x1x2048_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_16_embedded_elf_riscv_64_benchmark.vmfb,75640,78892,78911,79043,151,3252,120,78892,78911,79043,19,132,3403,0,0,0
0,mlp8_dispatch_0,0,1,1,mlp8,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,80000,80000,80030,80119,119,0,63,80000,80030,80119,30,89,119,0,0,0
0,dronet1_dispatch_16_2,16,1,1,dronet1,dronet$async_dispatch_16_embedded_elf_riscv_64_dronet$async_dispatch_16_matmul_1x1x2048_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_16_embedded_elf_riscv_64_benchmark.vmfb,75640,78892,80051,80232,1340,3252,120,78892,80051,80232,1159,181,4592,1,1,1
0,dronet1_dispatch_19,19,1,1,dronet1,dronet$async_dispatch_19_embedded_elf_riscv_64_dronet$async_dispatch_19_elementwise,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_19_embedded_elf_riscv_64_benchmark.vmfb,75760,80232,80276,80369,137,4472,63,80232,80276,80369,44,93,4609,0,0,0
0,mlp8_dispatch_1,1,1,1,mlp8,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,80063,80369,80395,80460,91,306,66,80369,80395,80460,26,65,397,0,0,0
0,dronet2_dispatch_1,1,1,1,dronet2,dronet$async_dispatch_1_embedded_elf_riscv_64_dronet$async_dispatch_1_conv_32x56x56x3x3x3_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,80259,77991,78300,84579,6588,0,6110,77991,78300,84579,309,6279,4320,0+1+2+3,4,4
0,dronet1_dispatch_18,18,1,1,dronet1,dronet$async_dispatch_18_embedded_elf_riscv_64_dronet$async_dispatch_18_elementwise,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_18_embedded_elf_riscv_64_benchmark.vmfb,75760,79043,84736,84842,5799,3283,65,79043,84736,84842,5693,106,9082,0+1,4,4
0,mlp8_dispatch_2,2,1,1,mlp8,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,80129,80460,84880,84966,4506,331,65,80460,84880,84966,4420,86,4837,0,4,4
0,mlp8_dispatch_3,3,1,1,mlp8,mlp$async_dispatch_3_embedded_elf_riscv_64_mlp$async_dispatch_3_matmul_1x2x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,80194,84966,84987,85050,84,4772,65,84966,84987,85050,21,63,4856,0+1,4,4
0,dronet2_dispatch_2,2,1,1,dronet2,dronet$async_dispatch_2_embedded_elf_riscv_64_dronet$async_dispatch_2_conv_32x27x27x3x3_f32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,86368,84579,84765,85749,1170,0,882,84579,84765,85749,186,984,0,0+1+2+3,0,0
0,mlp8_dispatch_4,4,1,1,mlp8,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,80259,85050,85787,85873,823,4791,64,85050,85787,85873,737,86,5614,0,0,0
0,dronet2_dispatch_3,3,1,1,dronet2,dronet$async_dispatch_3_embedded_elf_riscv_64_dronet$async_dispatch_3_elementwise_32x27x27_i8xf32xi8,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,87250,85749,85906,86921,1172,0,396,85749,85906,86921,157,1015,0,0+1+2+3,0,0
0,mlp9_dispatch_0,0,1,1,mlp9,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,90000,90000,90027,90108,108,0,63,90000,90027,90108,27,81,108,0,0,0
0,mlp9_dispatch_1,1,1,1,mlp9,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,90063,90108,90168,90235,127,45,66,90108,90168,90235,60,67,172,0,0,0
0,dronet2_dispatch_4,4,1,1,dronet2,dronet$async_dispatch_4_embedded_elf_riscv_64_dronet$async_dispatch_4_conv_32x14x14x32x3x3_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,90259,86921,86971,91068,4147,0,3936,86921,86971,91068,50,4097,809,0+1+2+3,4,4
0,mlp9_dispatch_2,2,1,1,mlp9,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,90129,90235,91138,91234,999,106,65,90235,91138,91234,903,96,1105,0,4,4
0,mlp9_dispatch_3,3,1,1,mlp9,mlp$async_dispatch_3_embedded_elf_riscv_64_mlp$async_dispatch_3_matmul_1x2x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,90194,91234,91273,91384,150,1040,65,91234,91273,91384,39,111,1190,0+1,4,4
0,dronet2_dispatch_5,5,1,1,dronet2,dronet$async_dispatch_5_embedded_elf_riscv_64_dronet$async_dispatch_5_conv_32x14x14x32x3x3_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_5_embedded_elf_riscv_64_benchmark.vmfb,94195,91068,91115,95465,4397,0,4248,91068,91115,95465,47,4350,1270,0+1+2+3,0,0
0,mlp9_dispatch_4,4,1,1,mlp9,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,90259,91384,95619,95709,4325,1125,64,91384,95619,95709,4235,90,5450,0,0,0
0,dronet2_dispatch_6,6,1,1,dronet2,dronet$async_dispatch_6_embedded_elf_riscv_64_dronet$async_dispatch_6_reduction_32x14x14x32_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_6_embedded_elf_riscv_64_benchmark.vmfb,98443,95465,95729,96766,1301,0,994,95465,95729,96766,264,1037,0,0+1+2+3,0,0
0,mlp10_dispatch_0,0,1,1,mlp10,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,100000,100000,100003,100079,79,0,63,100000,100003,100079,3,76,79,0,0,0
0,mlp10_dispatch_1,1,1,1,mlp10,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,100063,100079,100115,100179,100,16,66,100079,100115,100179,36,64,116,0,0,0
0,dronet2_dispatch_7,7,1,1,dronet2,dronet$async_dispatch_7_embedded_elf_riscv_64_dronet$async_dispatch_7_elementwise_32x14x14_i8xf32xi8,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_7_embedded_elf_riscv_64_benchmark.vmfb,99437,96766,99920,100281,3515,0,302,96766,99920,100281,3154,361,844,0,4,4
0,mlp10_dispatch_2,2,1,1,mlp10,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,100129,100179,100253,100321,142,50,65,100179,100253,100321,74,68,192,0,0,0
0,dronet3_dispatch_0,0,1,1,dronet3,dronet$async_dispatch_0_embedded_elf_riscv_64_dronet$async_dispatch_0_elementwise_3x112x112_f32xi8,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,99900,99900,100322,100601,701,0,246,99900,100322,100601,422,279,701,0+1+2+3,4,4
0,mlp10_dispatch_3,3,1,1,mlp10,mlp$async_dispatch_3_embedded_elf_riscv_64_mlp$async_dispatch_3_matmul_1x2x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,100194,100321,100667,100747,426,127,65,100321,100667,100747,346,80,553,0+1,4,4
0,dronet2_dispatch_8,8,1,1,dronet2,dronet$async_dispatch_8_embedded_elf_riscv_64_dronet$async_dispatch_8_conv_64x7x7x32x3x3_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_8_embedded_elf_riscv_64_benchmark.vmfb,100259,100601,100783,103172,2571,342,2326,100601,100783,103172,182,2389,2913,0+1+2+3,4,4
0,dronet2_dispatch_9,9,1,1,dronet2,dronet$async_dispatch_9_embedded_elf_riscv_64_dronet$async_dispatch_9_conv_64x7x7x64x3x3_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_9_embedded_elf_riscv_64_benchmark.vmfb,102584,103172,103204,107876,4704,588,4241,103172,103204,107876,32,4672,5292,0+1+2+3,4,4
0,dronet3_dispatch_1,1,1,1,dronet3,dronet$async_dispatch_1_embedded_elf_riscv_64_dronet$async_dispatch_1_conv_32x56x56x3x3x3_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,100323,100601,100671,110574,9973,278,6096,100601,100671,110574,70,9903,10251,0+1+2+3,0,0
0,mlp10_dispatch_4,4,1,1,mlp10,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,100259,100747,110627,110726,9979,488,64,100747,110627,110726,9880,99,10467,0,0,0
0,dronet2_dispatch_10,10,1,1,dronet2,dronet$async_dispatch_10_embedded_elf_riscv_64_dronet$async_dispatch_10_reduction_64x7x7x32_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_10_embedded_elf_riscv_64_benchmark.vmfb,106825,110574,110870,111132,558,3749,200,110574,110870,111132,296,262,4307,0+1+2+3,0,0
0,dronet2_dispatch_11,11,1,1,dronet2,dronet$async_dispatch_11_embedded_elf_riscv_64_dronet$async_dispatch_11_elementwise_64x7x7_i8xf32xi8,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_11_embedded_elf_riscv_64_benchmark.vmfb,107025,111132,111161,111390,258,4107,206,111132,111161,111390,29,229,4365,0,0,0
0,mlp11_dispatch_0,0,1,1,mlp11,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,110000,110000,111417,111480,1480,0,63,110000,111417,111480,1417,63,1480,0,0,0
0,mlp11_dispatch_1,1,1,1,mlp11,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,110063,111480,111504,111568,88,1417,66,111480,111504,111568,24,64,1505,0,0,0
0,dronet3_dispatch_2,2,1,1,dronet3,dronet$async_dispatch_2_embedded_elf_riscv_64_dronet$async_dispatch_2_conv_32x27x27x3x3_f32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,106825,110574,110621,111697,1123,3749,893,110574,110621,111697,47,1076,4872,0+1+2+3,4,4
0,mlp11_dispatch_2,2,1,1,mlp11,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,110129,111568,111769,111863,295,1439,65,111568,111769,111863,201,94,1734,0,4,4
0,mlp11_dispatch_3,3,1,1,mlp11,mlp$async_dispatch_3_embedded_elf_riscv_64_mlp$async_dispatch_3_matmul_1x2x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,110194,111863,111902,111987,124,1669,65,111863,111902,111987,39,85,1793,0+1,4,4
0,dronet3_dispatch_3,3,1,1,dronet3,dronet$async_dispatch_3_embedded_elf_riscv_64_dronet$async_dispatch_3_elementwise_32x27x27_i8xf32xi8,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,107718,111697,111745,112215,518,3979,396,111697,111745,112215,48,470,4497,0+1+2+3,0,0
0,mlp11_dispatch_4,4,1,1,mlp11,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,110259,111987,112257,112333,346,1728,64,111987,112257,112333,270,76,2074,0,0,0
0,dronet3_dispatch_4,4,1,1,dronet3,dronet$async_dispatch_4_embedded_elf_riscv_64_dronet$async_dispatch_4_conv_32x14x14x32x3x3_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,110322,112215,112368,116417,4202,1893,3940,112215,112368,116417,153,4049,6095,0+1+2+3,0,0
0,dronet2_dispatch_12,12,1,1,dronet2,dronet$async_dispatch_12_embedded_elf_riscv_64_dronet$async_dispatch_12_conv_128x4x4x64x3x3_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_12_embedded_elf_riscv_64_benchmark.vmfb,107718,111390,111779,117203,5813,3672,5075,111390,111779,117203,389,5424,9485,2+3,6,6
0,mlp12_dispatch_0,0,1,1,mlp12,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,120000,120000,120048,120131,131,0,63,120000,120048,120131,48,83,131,0,0,0
0,dronet2_dispatch_13,13,1,1,dronet2,dronet$async_dispatch_13_embedded_elf_riscv_64_dronet$async_dispatch_13_conv_128x4x4x128x3x3_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_13_embedded_elf_riscv_64_benchmark.vmfb,112793,117203,117377,122299,5096,4410,4855,117203,117377,122299,174,4922,9506,0+1+2+3,4,4
0,dronet2_dispatch_14,14,1,1,dronet2,dronet$async_dispatch_14_embedded_elf_riscv_64_dronet$async_dispatch_14_reduction_128x4x4x64_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_14_embedded_elf_riscv_64_benchmark.vmfb,117648,122299,122378,122832,533,4651,410,122299,122378,122832,79,454,5184,0+1+2+3,0,0
0,dronet2_dispatch_15,15,1,1,dronet2,dronet$async_dispatch_15_embedded_elf_riscv_64_dronet$async_dispatch_15_elementwise_2048_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_15_embedded_elf_riscv_64_benchmark.vmfb,118058,122832,122878,123045,213,4774,116,122832,122878,123045,46,167,4987,0+1,0,0
0,dronet2_dispatch_16_1,16,1,1,dronet2,dronet$async_dispatch_16_embedded_elf_riscv_64_dronet$async_dispatch_16_matmul_1x1x2048_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_16_embedded_elf_riscv_64_benchmark.vmfb,118174,123045,123076,123241,196,4871,120,123045,123076,123241,31,165,5067,0,0,0
0,dronet2_dispatch_16_2,16,1,1,dronet2,dronet$async_dispatch_16_embedded_elf_riscv_64_dronet$async_dispatch_16_matmul_1x1x2048_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_16_embedded_elf_riscv_64_benchmark.vmfb,118174,123045,123086,123261,216,4871,120,123045,123086,123261,41,175,5087,1,1,1
